Protein_ID	Species	Orthogroup	OG_Median_Intensity_All	OG_Median_Intensity_GramPos	OG_Median_Intensity_GramNeg	Protein_Mean_Relative_Intensity	Localization
WP_002414603.1	E_faecalis	unique				5.66942702755e-05	Cytoplasmic
WP_002355799.1	E_faecalis	OG0000073	0.0017554684155734	0.0021620679248264	0.000896961597179	5.60750670867e-05	Cytoplasmic
WP_002363448.1	E_faecalis	OG0000385	0.0002080890213951	0.0002080890213951		5.58807263172e-05	Cytoplasmic
WP_002362558.1	E_faecalis	OG0000088	8.0883731285e-05	8.0883731285e-05	0.000174826535727	5.56816129443e-05	Cytoplasmic
WP_002384854.1	E_faecalis	unique				5.55819599197e-05	Cytoplasmic
WP_002356010.1	E_faecalis	OG0000070	0.0003903782679811	0.000973372322901	0.0001204516689514	5.50109844156e-05	Cytoplasmic Membrane
WP_002381887.1	E_faecalis	OG0000071	0.0001048426456422	0.0003374599592906	2.05964297005e-05	5.49823975461e-05	Cytoplasmic
WP_002380276.1	E_faecalis	OG0000836	5.20021068802e-05	5.20021068802e-05		5.45105748488e-05	Cytoplasmic
WP_002391397.1	E_faecalis	OG0000199	3.14163204803e-05	5.40305214935e-05	2.43768574144e-05	5.40305214935e-05	Cytoplasmic Membrane
WP_002383759.1	E_faecalis	unique				5.31106269897e-05	Cytoplasmic Membrane
WP_002356132.1	E_faecalis	unique				5.30081390642e-05	Cytoplasmic
WP_002363860.1	E_faecalis	OG0000826	3.72380974598e-05	3.72380974598e-05		5.29143619848e-05	Cytoplasmic
WP_002357306.1	E_faecalis	OG0000528	6.31414481731e-05	6.31414481731e-05		5.19818900232e-05	Cytoplasmic Membrane
WP_002359438.1	E_faecalis	OG0000869	5.52245014911e-05	5.52245014911e-05		5.17344399357e-05	Cytoplasmic
WP_002364256.1	E_faecalis	OG0000095	0.0002294865660265	0.0003563711060046	9.656303215e-05	5.13188210919e-05	Cytoplasmic
WP_002362578.1	E_faecalis	unique				5.08675347925e-05	Cytoplasmic
WP_002381343.1	E_faecalis	unique				5.04295834236e-05	Cytoplasmic Membrane
WP_002355317.1	E_faecalis	unique				5.01964996098e-05	Extracellular
WP_002384468.1	E_faecalis	OG0000895	0.000116859604106	0.000116859604106		5.00666373539e-05	Cytoplasmic Membrane
WP_002403515.1	E_faecalis	OG0000911	6.38238801749e-05	6.38238801749e-05		5.00250049808e-05	Cytoplasmic
WP_002385677.1	E_faecalis	OG0000914	3.42846069949e-05	3.42846069949e-05		4.98652191636e-05	Cytoplasmic
WP_002403613.1	E_faecalis	unique				4.96194450256e-05	Cytoplasmic
WP_002356013.1	E_faecalis	OG0000365	3.99875852368e-05	3.99875852368e-05		4.9578536552e-05	Cytoplasmic
WP_002356171.1	E_faecalis	OG0000582	4.95192578859e-05	4.95192578859e-05		4.95192578859e-05	Cytoplasmic Membrane
WP_002354868.1	E_faecalis	OG0000755	7.93713931014e-05	7.93713931014e-05		4.90130503082e-05	Cytoplasmic
WP_000049959.1	E_faecalis	unique				4.8627750163e-05	Cytoplasmic
WP_002357705.1	E_faecalis	unique				4.8419695586e-05	Cytoplasmic Membrane
WP_002357434.1	E_faecalis	OG0000134	6.91660474622e-05	0.0001447522563338	6.91660474622e-05	4.82974781824e-05	Cytoplasmic
WP_002356790.1	E_faecalis	OG0000512	4.8268540071e-05	4.8268540071e-05		4.8268540071e-05	Cytoplasmic Membrane
WP_002360302.1	E_faecalis	unique				4.81855784541e-05	Cytoplasmic
WP_002356372.1	E_faecalis	unique				4.78894895801e-05	Cytoplasmic
WP_002394437.1	E_faecalis	unique				4.77346154458e-05	Cytoplasmic Membrane
WP_002362702.1	E_faecalis	OG0000070	0.0003903782679811	0.000973372322901	0.0001204516689514	4.70253173369e-05	Cytoplasmic Membrane
WP_002357638.1	E_faecalis	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	4.69847208771e-05	Cytoplasmic
WP_002356223.1	E_faecalis	OG0000271	0.00011498804062	0.0001053966320619	0.00011498804062	4.68924447109e-05	Cytoplasmic
WP_002358883.1	E_faecalis	unique				4.64144807072e-05	Cytoplasmic
WP_002356220.1	E_faecalis	OG0000558	4.64085316657e-05	4.64085316657e-05		4.64085316657e-05	Cytoplasmic
WP_002358003.1	E_faecalis	unique				4.63487552232e-05	Cytoplasmic
WP_002362534.1	E_faecalis	OG0000783	4.85136192963e-05	4.85136192963e-05		4.6163684709e-05	Cytoplasmic Membrane
WP_010706705.1	E_faecalis	unique				4.58298189062e-05	Cytoplasmic
WP_002355926.1	E_faecalis	unique				4.57320286628e-05	Cytoplasmic
WP_002355139.1	E_faecalis	OG0000901	2.78806015242e-05	2.78806015242e-05		4.57253608712e-05	Cytoplasmic
WP_002385230.1	E_faecalis	OG0000045	0.0001030331362938	0.00010337248323	0.0001026937893576	4.55935578988e-05	Cytoplasmic Membrane
WP_002360174.1	E_faecalis	OG0000195	5.16747114103e-05	5.00890124226e-05	5.16747114103e-05	4.55193097951e-05	Cytoplasmic Membrane
WP_002358717.1	E_faecalis	unique				4.51963912225e-05	Cytoplasmic
WP_002385015.1	E_faecalis	OG0000797	2.7746760375e-05	2.7746760375e-05		4.50004103592e-05	Cytoplasmic
WP_002386202.1	E_faecalis	unique				4.48520539316e-05	Cytoplasmic
WP_002364254.1	E_faecalis	OG0000423	4.4077176464e-05	3.72163461375e-05	5.63753705184e-05	4.4077176464e-05	Cytoplasmic
WP_002357063.1	E_faecalis	unique				4.40354147747e-05	Cytoplasmic
WP_002355722.1	E_faecalis	OG0000363	7.44533257629e-05	7.44533257629e-05		4.4030977929e-05	Cytoplasmic
WP_002403511.1	E_faecalis	OG0000149	4.35877433109e-05	4.35877433109e-05		4.35877433109e-05	Cytoplasmic
WP_002382748.1	E_faecalis	OG0000374	1.15428974485e-05	1.15428974485e-05		4.28839029651e-05	Cytoplasmic
WP_002355856.1	E_faecalis	unique				4.28687603054e-05	Cytoplasmic
WP_002369307.1	E_faecalis	OG0000510	0.0001230344169888	0.0001888417411701	0.0001230344169888	4.24542714247e-05	Cytoplasmic
WP_002414542.1	E_faecalis	unique				4.19637085105e-05	Cytoplasmic
WP_002370001.1	E_faecalis	OG0000189	8.1355928012e-05	8.1355928012e-05		4.1816387112e-05	Cytoplasmic
WP_002381364.1	E_faecalis	OG0000051	5.4780285701e-05	5.4780285701e-05		4.10453536407e-05	Cytoplasmic Membrane
WP_002414530.1	E_faecalis	unique				4.07085401171e-05	Cytoplasmic Membrane
WP_002356298.1	E_faecalis	OG0000885	2.57354579862e-05	2.57354579862e-05		4.06376057399e-05	Cytoplasmic
WP_025193156.1	E_faecalis	OG0000731	2.48679417456e-05	4.0591245218e-05	9.1446382732e-06	4.0591245218e-05	Extracellular
WP_002356296.1	E_faecalis	OG0000596	4.0543220763e-05	4.0543220763e-05		4.0543220763e-05	Cytoplasmic Membrane
WP_002388982.1	E_faecalis	OG0000055	9.71232287194e-05	0.0001186251153421	9.71232287194e-05	4.05121681146e-05	Cytoplasmic Membrane
WP_002359053.1	E_faecalis	OG0000052	3.50636148911e-05	3.50636148911e-05		4.05008755964e-05	Cytoplasmic
WP_010784633.1	E_faecalis	unique				4.03599072002e-05	Cytoplasmic
WP_002356703.1	E_faecalis	OG0000126	0.0002585583516808	6.40325520352e-05	0.0005359105438138	4.03124786342e-05	Cytoplasmic
WP_002362648.1	E_faecalis	unique				4.01318342621e-05	Cytoplasmic Membrane
WP_002360030.1	E_faecalis	OG0000814	2.30386786337e-05	2.30386786337e-05		4.0127362465e-05	Cytoplasmic
WP_002379284.1	E_faecalis	OG0000786	0.0001173893553826	0.0001173893553826		4.00245626492e-05	Cytoplasmic
WP_002382281.1	E_faecalis	OG0000511	1.8318206302e-05	1.8318206302e-05		3.96250262898e-05	Cytoplasmic
WP_002386618.1	E_faecalis	OG0000887	2.53944707519e-05	2.53944707519e-05		3.92299182451e-05	Cytoplasmic
WP_002414810.1	E_faecalis	unique				3.92051486679e-05	Cytoplasmic
WP_002356449.1	E_faecalis	unique				3.90335677049e-05	Cytoplasmic
WP_002362583.1	E_faecalis	OG0000859	3.08694273915e-05	3.08694273915e-05		3.87721236953e-05	Cytoplasmic
WP_002357808.1	E_faecalis	unique				3.8314120251e-05	Cytoplasmic Membrane
WP_002387689.1	E_faecalis	OG0000890	2.3238196444e-05	2.3238196444e-05		3.80947332611e-05	Cytoplasmic
WP_002357800.1	E_faecalis	OG0000364	2.75119723388e-05	2.75119723388e-05		3.78767250943e-05	Cytoplasmic
WP_002356257.1	E_faecalis	OG0000867	0.0001481964234492	0.0001481964234492		3.75313098306e-05	Cytoplasmic
WP_002388857.1	E_faecalis	OG0000013	0.0011623147938334	0.0016884098633393	0.0001036219513468	3.73294846894e-05	Cytoplasmic Membrane
WP_002381340.1	E_faecalis	OG0000484	3.73186562407e-05	9.41912951817e-05	5.287153993e-06	3.73186562407e-05	Cytoplasmic
WP_002356531.1	E_faecalis	OG0000321	2.15731529481e-05	3.70552810887e-05	1.4084689983e-06	3.70552810887e-05	Cytoplasmic
WP_002365149.1	E_faecalis	OG0000579	2.10789105265e-05	2.10789105265e-05		3.64654481623e-05	Cytoplasmic
WP_002362924.1	E_faecalis	OG0000138	3.64315773949e-05	3.64315773949e-05	5.36583471168e-05	3.64315773949e-05	Cytoplasmic Membrane
WP_002365516.1	E_faecalis	OG0000845	3.78656622318e-05	3.78656622318e-05		3.63456599941e-05	Cytoplasmic Membrane
WP_002371199.1	E_faecalis	OG0000541	1.82444036114e-05	1.82444036114e-05		3.60953553042e-05	Cytoplasmic
WP_002365189.1	E_faecalis	OG0000273	0.0007210175815101	0.0007210175815101		3.60184928531e-05	Cytoplasmic
WP_002361467.1	E_faecalis	OG0000272	0.0001253730854337	0.0001253730854337		3.58422737904e-05	Cytoplasmic Membrane
WP_002357759.1	E_faecalis	unique				3.56139609811e-05	Cytoplasmic
WP_002357646.1	E_faecalis	unique				3.50857901628e-05	Cytoplasmic Membrane
WP_002355197.1	E_faecalis	OG0000448	3.50475411005e-05	1.97436280699e-05	0.0014924156234201	3.50475411005e-05	Cytoplasmic
WP_002385973.1	E_faecalis	unique				3.46117512248e-05	Cytoplasmic
WP_002404081.1	E_faecalis	OG0000322	2.41374434908e-05	3.45112213868e-05	9.896835824e-06	3.45112213868e-05	Cytoplasmic Membrane
WP_002389550.1	E_faecalis	unique				3.44111598053e-05	Cytoplasmic
WP_002357569.1	E_faecalis	OG0000548	0.0002779929448223	0.0002779929448223		3.43132884456e-05	Cytoplasmic
WP_002387456.1	E_faecalis	unique				3.42264927819e-05	Cytoplasmic Membrane
WP_002391510.1	E_faecalis	OG0000450	6.38205093738e-05	0.0001293721453884	6.38205093738e-05	3.41903484176e-05	Cytoplasmic
WP_002355033.1	E_faecalis	unique				3.41078429721e-05	Cytoplasmic
WP_002354916.1	E_faecalis	OG0000296	3.35891774075e-05	3.40831442292e-05	3.30952105857e-05	3.40831442292e-05	Cytoplasmic
WP_002368622.1	E_faecalis	OG0000392	0.0001441418513463	0.0002543620332332	1.09437380238e-05	3.39216694595e-05	Cytoplasmic Membrane
WP_002356508.1	E_faecalis	OG0000001	3.45540256931e-05	5.60044915217e-05	1.17025393741e-05	3.34325660288e-05	Cytoplasmic Membrane
WP_002355315.1	E_faecalis	OG0000344	0.0011172903450165	0.0022013842813524	4.8638051945e-06	3.31964086807e-05	Cytoplasmic Membrane
WP_002398998.1	E_faecalis	unique				3.3188661493e-05	Cytoplasmic Membrane
WP_002354864.1	E_faecalis	unique				3.31717668002e-05	Cytoplasmic
WP_002357813.1	E_faecalis	unique				3.30596834312e-05	Cytoplasmic
WP_002357814.1	E_faecalis	OG0000803	2.24004400908e-05	2.24004400908e-05		3.26228099452e-05	Cytoplasmic
WP_002356263.1	E_faecalis	OG0000566	3.24427068595e-05	3.24427068595e-05		3.24427068595e-05	Cytoplasmic
WP_002356583.1	E_faecalis	OG0000597	3.22571071073e-05	3.22571071073e-05		3.22571071073e-05	Cytoplasmic
WP_002363179.1	E_faecalis	OG0000353	2.43879064931e-05	2.43879064931e-05		3.21869377147e-05	Cytoplasmic
WP_002404166.1	E_faecalis	OG0000049	1.58466226724e-05	1.56876816791e-05	1.60055636658e-05	3.20310873064e-05	Cytoplasmic
WP_002357976.1	E_faecalis	OG0000466	3.17714645075e-05	1.7380588583e-05	0.0005018514050837	3.17714645075e-05	Cytoplasmic
WP_002381265.1	E_faecalis	unique				3.15250725393e-05	Cytoplasmic Membrane
WP_002358878.1	E_faecalis	OG0000443	3.15159510922e-05	1.92892599815e-05	8.27175550862e-05	3.15159510922e-05	Cytoplasmic
WP_002354857.1	E_faecalis	OG0000759	2.84746203356e-05	2.84746203356e-05		3.10177499276e-05	Cytoplasmic
WP_002364165.1	E_faecalis	OG0000898	2.66281754146e-05	2.66281754146e-05		3.09784574631e-05	Cytoplasmic
WP_002414524.1	E_faecalis	unique				3.07600421465e-05	Cytoplasmic
WP_002362680.1	E_faecalis	OG0000360	4.80914436248e-05	4.80914436248e-05		3.05947425779e-05	Cytoplasmic
WP_002391494.1	E_faecalis	OG0000317	0.0001423244027117	0.0001423244027117		3.03961044001e-05	Cytoplasmic Membrane
WP_002404204.1	E_faecalis	unique				2.99322674548e-05	Cytoplasmic Membrane
WP_002378890.1	E_faecalis	OG0000050	4.09250221797e-05	6.32549168872e-05	2.41281969791e-05	2.96926700432e-05	Cytoplasmic Membrane
WP_010706750.1	E_faecalis	unique				2.9418345219e-05	Cytoplasmic
WP_010784586.1	E_faecalis	OG0000817	5.03360070888e-05	5.03360070888e-05		2.93353035128e-05	Cytoplasmic Membrane
WP_002356686.1	E_faecalis	OG0000187	0.0001804191092651	0.0001804191092651		2.92626424843e-05	Cytoplasmic Membrane
WP_002355891.1	E_faecalis	OG0000160	2.07049066113e-05	2.07049066113e-05	4.69887172337e-05	2.92144767853e-05	Cytoplasmic
WP_002382325.1	E_faecalis	unique				2.90512794409e-05	Cytoplasmic Membrane
WP_002367322.1	E_faecalis	OG0000326	7.56049479547e-05	0.0001221663173549	6.054372678e-06	2.90435785544e-05	Cytoplasmic
WP_002355754.1	E_faecalis	OG0000306	1.79132560367e-05	1.5287312155e-05	2.05391999185e-05	2.89843362423e-05	Cytoplasmic
WP_002357586.1	E_faecalis	unique				2.87298483814e-05	Cytoplasmic
WP_002364266.1	E_faecalis	OG0000172	0.0001450577616588	0.0002614024136656	2.76084642e-06	2.87131096521e-05	Cytoplasmic
WP_010706834.1	E_faecalis	OG0000572	2.85691533107e-05	2.85691533107e-05		2.85691533107e-05	Cytoplasmic
WP_010706847.1	E_faecalis	unique				2.8506424061e-05	Cytoplasmic
WP_002355475.1	E_faecalis	OG0000768	4.80482751435e-05	4.80482751435e-05		2.83235725148e-05	Cytoplasmic
WP_002414979.1	E_faecalis	OG0000588	3.74137600378e-05	3.74137600378e-05		2.78786451747e-05	Cytoplasmic
WP_002359319.1	E_faecalis	unique				2.7848878869e-05	Cytoplasmic Membrane
WP_002357690.1	E_faecalis	unique				2.7682761428e-05	Cytoplasmic
WP_002386948.1	E_faecalis	OG0000900	0.0001383990594833	0.0001383990594833		2.75003945695e-05	Cytoplasmic
WP_002356901.1	E_faecalis	OG0000888	0.0001200213621273	0.0001200213621273		2.73272133891e-05	Cytoplasmic Membrane
WP_002372605.1	E_faecalis	OG0000437	2.69535570816e-05	1.98460029012e-05	5.42978329897e-05	2.69535570816e-05	Cytoplasmic
WP_002354722.1	E_faecalis	OG0000387	5.07514926842e-05	5.07514926842e-05		2.68055311563e-05	Cytoplasmic
WP_002354925.1	E_faecalis	OG0000904	0.0001736258597174	0.0001736258597174		2.67643504584e-05	Cytoplasmic
WP_002354842.1	E_faecalis	unique				2.67078765052e-05	Cytoplasmic Membrane
WP_002381331.1	E_faecalis	OG0000848	2.51038221272e-05	2.51038221272e-05		2.65298224469e-05	Cytoplasmic Membrane
WP_002362633.1	E_faecalis	OG0000844	2.64107798573e-05	2.64107798573e-05		2.61749339195e-05	Cytoplasmic
WP_002355117.1	E_faecalis	OG0000557	2.58377439392e-05	2.58377439392e-05		2.58377439392e-05	Cytoplasmic
WP_002403702.1	E_faecalis	unique				2.57544065773e-05	Cytoplasmic Membrane
WP_002357962.1	E_faecalis	unique				2.5566110029e-05	Cytoplasmic
WP_002354875.1	E_faecalis	OG0000824	0.0001306009383563	0.0001306009383563		2.54607583306e-05	Cytoplasmic
WP_002379317.1	E_faecalis	OG0000850	0.0001502547909603	2.53955632026e-05	0.0002751140187179	2.53955632026e-05	Cytoplasmic
WP_002356414.1	E_faecalis	OG0000523	0.0001016724244687	0.0001016724244687		2.52620544022e-05	Cytoplasmic Membrane
WP_002356402.1	E_faecalis	unique				2.49441208148e-05	Cytoplasmic Membrane
WP_002356337.1	E_faecalis	unique				2.48925027285e-05	Cytoplasmic Membrane
WP_002360061.1	E_faecalis	OG0000191	3.20724611807e-05	3.20724611807e-05		2.45319528216e-05	Cytoplasmic
WP_002403606.1	E_faecalis	unique				2.43692548269e-05	Cytoplasmic
WP_002356031.1	E_faecalis	OG0000487	0.0002991796038741	0.0001616697326016	0.0003462841087557	2.41598613291e-05	Cytoplasmic Membrane
WP_002379181.1	E_faecalis	OG0000294	1.51679131765e-05	6.3124625708e-06	8.29624418524e-05	2.40233637821e-05	Cytoplasmic
WP_002369213.1	E_faecalis	OG0000537	0.0001753725026614	0.0001753725026614		2.38852837392e-05	Cytoplasmic Membrane
WP_002363009.1	E_faecalis	unique				2.38141227064e-05	Cytoplasmic Membrane
WP_002403717.1	E_faecalis	OG0000894	3.35504390867e-05	3.35504390867e-05		2.37373332054e-05	Cytoplasmic Membrane
WP_002384070.1	E_faecalis	OG0000552	3.20638973661e-05	3.20638973661e-05		2.37058244554e-05	Cytoplasmic
WP_002358820.1	E_faecalis	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	2.36820264172e-05	Cytoplasmic Membrane
WP_002287874.1	E_faecalis	unique				2.36612673236e-05	Cytoplasmic
WP_002359693.1	E_faecalis	unique				2.36568274318e-05	Extracellular
WP_002357309.1	E_faecalis	OG0000930	0.0005849739579497	0.0005849739579497		2.357769872e-05	Cytoplasmic Membrane
WP_002356166.1	E_faecalis	OG0000372	4.54758219958e-05	4.54758219958e-05		2.35649574061e-05	Cytoplasmic
WP_002357907.1	E_faecalis	OG0000357	4.92849937425e-05	4.92849937425e-05		2.35459132443e-05	Cytoplasmic
WP_002359375.1	E_faecalis	OG0000099	2.33561353392e-05	2.34767190302e-05	2.02841385545e-05	2.34767190302e-05	Cytoplasmic
WP_002355625.1	E_faecalis	OG0000801	2.03103724119e-05	2.03103724119e-05		2.34630063662e-05	Cytoplasmic Membrane
WP_002355202.1	E_faecalis	OG0000585	5.84513880081e-05	0.0001046386242224	5.84513880081e-05	2.3430309317e-05	Cytoplasmic
WP_002370000.1	E_faecalis	unique				2.32381253002e-05	Cytoplasmic
WP_002389260.1	E_faecalis	OG0000099	2.33561353392e-05	2.34767190302e-05	2.02841385545e-05	2.32355516483e-05	Cytoplasmic
WP_002356061.1	E_faecalis	OG0000774	3.90256910633e-05	3.90256910633e-05		2.32298902349e-05	Cytoplasmic
WP_002387150.1	E_faecalis	OG0000293	1.68851960611e-05	2.31501702541e-05	1.06202218681e-05	2.31501702541e-05	Cytoplasmic
WP_033072556.1	E_faecalis	OG0000598	2.30735322946e-05	2.30735322946e-05		2.30735322946e-05	Cytoplasmic
WP_002404027.1	E_faecalis	OG0000264	3.8199710922e-06	3.8199710922e-06		2.30659584856e-05	Cellwall
WP_002414954.1	E_faecalis	unique				2.30459033824e-05	Cytoplasmic
WP_002383869.1	E_faecalis	OG0000316	5.62041944885e-05	3.53468871727e-05	0.0001121595605772	2.28600454308e-05	Cytoplasmic
WP_002403709.1	E_faecalis	unique				2.27478608588e-05	Cytoplasmic Membrane
WP_010784660.1	E_faecalis	unique				2.2693931281e-05	Cellwall
WP_002384984.1	E_faecalis	unique				2.26321864319e-05	Extracellular
WP_002388306.1	E_faecalis	OG0000189	8.1355928012e-05	8.1355928012e-05		2.24870135125e-05	Cytoplasmic
WP_002399760.1	E_faecalis	OG0000881	0.0001843635028272	0.0001843635028272		2.2376652975e-05	Cytoplasmic
WP_002358764.1	E_faecalis	OG0000001	3.45540256931e-05	5.60044915217e-05	1.17025393741e-05	2.23549263162e-05	Cytoplasmic Membrane
WP_002354981.1	E_faecalis	OG0000513	2.22649466622e-05	2.22649466622e-05		2.22649466622e-05	Cytoplasmic
WP_002355954.1	E_faecalis	OG0000049	1.58466226724e-05	1.56876816791e-05	1.60055636658e-05	2.1563798369e-05	Cytoplasmic
WP_010783124.1	E_faecalis	OG0000754	1.45209767477e-05	1.45209767477e-05		2.15187838313e-05	Cytoplasmic
WP_002354933.1	E_faecalis	OG0000539	7.99054545362e-05	7.99054545362e-05		2.14381457988e-05	Cytoplasmic
WP_002379757.1	E_faecalis	OG0000260	8.67222510074e-05	8.67222510074e-05		2.13007101501e-05	Cytoplasmic
WP_002359897.1	E_faecalis	unique				2.12309570938e-05	Cytoplasmic Membrane
WP_002414856.1	E_faecalis	OG0000593	2.12023561128e-05	3.54168640422e-05	1.03314474141e-05	2.12023561128e-05	Cytoplasmic
WP_010784683.1	E_faecalis	unique				2.10003544223e-05	Cytoplasmic Membrane
WP_002334632.1	E_faecalis	OG0000047	0.0001191261386516	0.0001256840081069	0.0001125682691963	2.0702007873e-05	Cytoplasmic
WP_002357625.1	E_faecalis	unique				2.06787950887e-05	Cytoplasmic
WP_002358386.1	E_faecalis	unique				2.05478325335e-05	Cytoplasmic
WP_002361214.1	E_faecalis	OG0000192	4.70949682906e-05	4.70949682906e-05		2.05282078326e-05	Cytoplasmic Membrane
WP_049831466.1	E_faecalis	OG0000098	0.0003823274659629	0.0008066336272201	0.0003823274659629	2.05070731899e-05	Cytoplasmic Membrane
WP_002387194.1	E_faecalis	OG0000492	2.03721532867e-05	2.21439565019e-05	5.5189357965e-06	2.03721532867e-05	Cytoplasmic
WP_002367425.1	E_faecalis	OG0000543	2.03064870091e-05	2.03064870091e-05		2.03064870091e-05	Cytoplasmic Membrane
WP_002355927.1	E_faecalis	OG0000784	4.6377749164e-05	4.6377749164e-05		2.02344814293e-05	Cytoplasmic
WP_002360007.1	E_faecalis	OG0000178	3.94567207876e-05	2.07950482083e-05	5.81183933668e-05	2.01220083751e-05	Cytoplasmic
WP_002368301.1	E_faecalis	OG0000185	0.0001005111376903	0.0001005111376903		2.00212232788e-05	Cytoplasmic
WP_002365340.1	E_faecalis	OG0000494	1.99875836855e-05	0.0111135633519544	1.56733175211e-05	1.99875836855e-05	Cytoplasmic Membrane
WP_002363486.1	E_faecalis	OG0000304	6.86861508574e-05	0.0002548751174898	6.27018077648e-05	1.99240283334e-05	Cytoplasmic
WP_002357921.1	E_faecalis	unique				1.99122867756e-05	Cytoplasmic Membrane
WP_002364946.1	E_faecalis	unique				1.98888115485e-05	Cytoplasmic
WP_002356389.1	E_faecalis	unique				1.98886051151e-05	Cytoplasmic
WP_002361804.1	E_faecalis	unique				1.98849322938e-05	Cytoplasmic
WP_002355822.1	E_faecalis	OG0000053	0.0006218202854262	0.0009409248888084	4.6192327499e-06	1.98589096242e-05	Cytoplasmic Membrane
WP_002362126.1	E_faecalis	OG0000926	1.05982869287e-05	1.05982869287e-05		1.98211375008e-05	Cytoplasmic
